txn_id,device,flow_id,role,native_size,req_bytes,mode,n_segments,total_bytes,first_seg,max_seg,min_seg,mean_seg,last_seg
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1266,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1266,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1266,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1266,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1267,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1267,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1267,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1267,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1268,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1268,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1268,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1268,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1269,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1269,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1269,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1269,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1270,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1270,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1270,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1270,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1271,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1271,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1271,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1271,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1272,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1272,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1272,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1272,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1273,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1273,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1273,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1273,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1274,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1274,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1274,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1274,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1275,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1275,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1275,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1275,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1276,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1276,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1276,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1276,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1277,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1277,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1277,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1277,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1278,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1278,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1278,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1278,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1279,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1279,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1279,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1279,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1280,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1280,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1280,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1280,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1281,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1281,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1281,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1281,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1282,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1282,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1282,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1282,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1283,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1283,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1283,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1283,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1284,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1284,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1284,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1284,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1285,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1285,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1285,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1285,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1286,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1286,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1286,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1286,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1287,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1287,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1287,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1287,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1288,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1288,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1288,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1288,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1289,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1289,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1289,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1289,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1290,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1290,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1290,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1290,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1291,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1291,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1291,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1291,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1292,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1292,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1292,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1292,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1293,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1293,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1293,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1293,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1294,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1294,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1294,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1294,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1295,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1295,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1295,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1295,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1296,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1296,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1296,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1296,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1297,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1297,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1297,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1297,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1298,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1298,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1298,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1298,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1299,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1299,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1299,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1299,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc4,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1300,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,native,1,54,54,54,54,54.0,54
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1300,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc1,4,54,10,18,8,13.5,8
SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000#1300,SEL751,SEL751L.pcap|10.0.0.3:50631>10.0.0.1:20000,real,54,22,split_bpc2,2,54,28,28,26,27.0,26
