index,timestamp_us,interface,packet_type,packet_type_name,wire_len,dst_mac,src_mac,ethertype,direction,key_epoch,cell_counter,capture_epoch_index,relative_time_us
92,1786990984943657,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,64,4,1069
93,1786990984943685,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,65,4,1097
94,1786990985143446,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,66,4,200858
95,1786990985143510,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,67,4,200922
96,1786990985143533,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,68,4,200945
97,1786990985143556,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,69,4,200968
98,1786990985143576,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,70,4,200988
99,1786990985143614,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,71,4,201026
100,1786990985143974,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,72,4,201386
101,1786990985144225,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,73,4,201637
102,1786990985144487,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,74,4,201899
103,1786990985144734,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,75,4,202146
104,1786990985144985,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,76,4,202397
105,1786990985145231,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,77,4,202643
106,1786990985145422,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,78,4,202834
107,1786990985145695,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,79,4,203107
108,1786990985146043,l_left,3,otherhost,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,forward,1,28,4,203455
109,1786990985146064,l_left,3,otherhost,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,forward,1,29,4,203476
110,1786990985153134,l_left,3,otherhost,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,forward,1,30,5,0
111,1786990985153178,l_left,3,otherhost,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,forward,1,31,5,44
112,1786990985153199,l_left,3,otherhost,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,forward,1,32,5,65
113,1786990985153215,l_left,3,otherhost,256,02:00:00:00:00:02,02:00:00:00:00:01,0x88b5,forward,1,33,5,81
114,1786990985153454,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,80,5,320
115,1786990985153604,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,81,5,470
116,1786990985353356,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,82,5,200222
117,1786990985353430,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,83,5,200296
118,1786990985353453,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,84,5,200319
119,1786990985353471,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,85,5,200337
120,1786990985353496,l_left,4,outgoing,256,02:00:00:00:00:01,02:00:00:00:00:02,0x88b5,reverse,1,86,5,200362
