config,capture,device_label,is_reference,master_ip,master_port,outstation_ip,outstation_port,tcp_stream,connection_id,req_frame,req_time_epoch,req_seq,req_ack,req_flags,req_tcp_len,req_ip_len,req_func,first_rev_frame,first_rev_time_epoch,first_rev_tcp_len,first_rev_flags,pure_ack_present,pure_ack_frame,pure_ack_time_epoch,pure_ack_seq,pure_ack_ack,resp_frame,resp_time_epoch,resp_tcp_len,resp_ip_len,resp_flags,resp_func,req_to_first_rev_ms,req_to_pure_ack_ms,pure_ack_to_resp_ms,req_to_resp_ms,retransmission_count,duplicate_ack_count,out_of_order,reset,missing_response,packet_count,transaction_ip_bytes,classification,classification_confidence,ambiguity_reason,ack_mode,response_delivery,is_first_in_connection
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,54850,127.0.0.1,20000,21,127.0.0.1:54850<->127.0.0.1:20000#s21,244,1784212321.3394587,70,52,0x0018,18,84,1,245,1784212321.3787293,2407,0x0018,False,,,,,245,1784212321.3787293,2407,2473,0x0018,129,39.270639,,,39.270639,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,54850,127.0.0.1,20000,21,127.0.0.1:54850<->127.0.0.1:20000#s21,246,1784212321.3787818,88,2459,0x0018,15,81,0,247,1784212321.418078,1657,0x0018,False,,,,,247,1784212321.418078,1657,1723,0x0018,129,39.29615,,,39.29615,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,54862,127.0.0.1,20000,23,127.0.0.1:54862<->127.0.0.1:20000#s23,257,1784212322.6365702,1,1,0x0018,24,90,20,258,1784212322.636582,0,0x0010,True,258,1784212322.636582,1,25,259,1784212322.6757362,17,83,0x0018,129,0.011683,0.011683,39.154291,39.165974,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,54862,127.0.0.1,20000,23,127.0.0.1:54862<->127.0.0.1:20000#s23,261,1784212322.6758153,25,18,0x0018,21,87,2,262,1784212322.675826,0,0x0010,True,262,1784212322.675826,18,46,263,1784212322.7152271,17,83,0x0018,129,0.010729,0.010729,39.401054,39.411783,0,0,False,False,False,3,236,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,54862,127.0.0.1,20000,23,127.0.0.1:54862<->127.0.0.1:20000#s23,264,1784212322.7153,46,35,0x0018,24,90,20,265,1784212322.715313,0,0x0010,True,265,1784212322.715313,35,70,266,1784212322.7546244,17,83,0x0018,129,0.012875,0.012875,39.311409,39.324284,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,54862,127.0.0.1,20000,23,127.0.0.1:54862<->127.0.0.1:20000#s23,267,1784212322.7546978,70,52,0x0018,18,84,1,268,1784212322.7547107,0,0x0010,True,268,1784212322.7547107,52,88,269,1784212322.794023,2407,2473,0x0018,129,0.012875,0.012875,39.312363,39.325237,0,0,False,False,False,3,2623,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,54862,127.0.0.1,20000,23,127.0.0.1:54862<->127.0.0.1:20000#s23,270,1784212322.7941022,88,2459,0x0018,15,81,0,271,1784212322.7941155,0,0x0010,True,271,1784212322.7941155,2459,103,272,1784212322.833482,1657,1723,0x0018,129,0.013351,0.013351,39.366484,39.379835,0,0,False,False,False,3,1870,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,54868,127.0.0.1,20000,25,127.0.0.1:54868<->127.0.0.1:20000#s25,282,1784212324.05134,1,1,0x0018,24,90,20,283,1784212324.0513518,0,0x0010,True,283,1784212324.0513518,1,25,284,1784212324.0904753,17,83,0x0018,129,0.011683,0.011683,39.123535,39.135218,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,54868,127.0.0.1,20000,25,127.0.0.1:54868<->127.0.0.1:20000#s25,286,1784212324.0905528,25,18,0x0018,21,87,2,287,1784212324.0905633,0,0x0010,True,287,1784212324.0905633,18,46,288,1784212324.1299326,17,83,0x0018,129,0.01049,0.01049,39.369345,39.379835,0,0,False,False,False,3,236,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,54868,127.0.0.1,20000,25,127.0.0.1:54868<->127.0.0.1:20000#s25,289,1784212324.1300046,46,35,0x0018,24,90,20,290,1784212324.1300175,0,0x0010,True,290,1784212324.1300175,35,70,291,1784212324.169336,17,83,0x0018,129,0.012875,0.012875,39.318562,39.331436,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,54868,127.0.0.1,20000,25,127.0.0.1:54868<->127.0.0.1:20000#s25,292,1784212324.169408,70,52,0x0018,18,84,1,293,1784212324.169421,0,0x0010,True,293,1784212324.169421,52,88,294,1784212324.209212,2407,2473,0x0018,129,0.012875,0.012875,39.791107,39.803982,0,0,False,False,False,3,2623,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,54868,127.0.0.1,20000,25,127.0.0.1:54868<->127.0.0.1:20000#s25,295,1784212324.209448,88,2459,0x0018,15,81,0,296,1784212324.209465,0,0x0010,True,296,1784212324.209465,2459,103,297,1784212324.2490244,1657,1723,0x0018,129,0.016928,0.016928,39.559364,39.576292,0,0,False,False,False,3,1870,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,54892,127.0.0.1,20000,27,127.0.0.1:54892<->127.0.0.1:20000#s27,307,1784212325.467435,1,1,0x0018,24,90,20,308,1784212325.4674466,0,0x0010,True,308,1784212325.4674466,1,25,309,1784212325.5065727,17,83,0x0018,129,0.011683,0.011683,39.126158,39.13784,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,54892,127.0.0.1,20000,27,127.0.0.1:54892<->127.0.0.1:20000#s27,311,1784212325.5066507,25,18,0x0018,21,87,2,312,1784212325.5066612,0,0x0010,True,312,1784212325.5066612,18,46,313,1784212325.5460505,17,83,0x0018,129,0.01049,0.01049,39.389372,39.399862,0,0,False,False,False,3,236,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,54892,127.0.0.1,20000,27,127.0.0.1:54892<->127.0.0.1:20000#s27,314,1784212325.5461252,46,35,0x0018,24,90,20,315,1784212325.546138,0,0x0010,True,315,1784212325.546138,35,70,316,1784212325.5854883,17,83,0x0018,129,0.012875,0.012875,39.350271,39.363146,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,54892,127.0.0.1,20000,27,127.0.0.1:54892<->127.0.0.1:20000#s27,317,1784212325.5855963,70,52,0x0018,18,84,1,318,1784212325.5856104,0,0x0010,True,318,1784212325.5856104,52,88,319,1784212325.625515,2407,2473,0x0018,129,0.014067,0.014067,39.904594,39.918661,0,0,False,False,False,3,2623,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,54892,127.0.0.1,20000,27,127.0.0.1:54892<->127.0.0.1:20000#s27,320,1784212325.6256487,88,2459,0x0018,15,81,0,321,1784212325.6256652,0,0x0010,True,321,1784212325.6256652,2459,103,322,1784212325.665829,1657,1723,0x0018,129,0.016451,0.016451,40.163755,40.180206,0,0,False,False,False,3,1870,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,43846,127.0.0.1,20000,29,127.0.0.1:43846<->127.0.0.1:20000#s29,332,1784212326.885433,1,1,0x0018,24,90,20,333,1784212326.8854444,0,0x0010,True,333,1784212326.8854444,1,25,334,1784212326.924567,17,83,0x0018,129,0.011444,0.011444,39.122581,39.134026,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,43846,127.0.0.1,20000,29,127.0.0.1:43846<->127.0.0.1:20000#s29,336,1784212326.9246457,25,18,0x0018,21,87,2,337,1784212326.9640403,17,0x0018,False,,,,,337,1784212326.9640403,17,83,0x0018,129,39.394617,,,39.394617,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,43846,127.0.0.1,20000,29,127.0.0.1:43846<->127.0.0.1:20000#s29,338,1784212326.964116,46,35,0x0018,24,90,20,339,1784212327.003835,17,0x0018,False,,,,,339,1784212327.003835,17,83,0x0018,129,39.718866,,,39.718866,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,43846,127.0.0.1,20000,29,127.0.0.1:43846<->127.0.0.1:20000#s29,340,1784212327.0039566,70,52,0x0018,18,84,1,341,1784212327.0434532,2407,0x0018,False,,,,,341,1784212327.0434532,2407,2473,0x0018,129,39.49666,,,39.49666,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,43846,127.0.0.1,20000,29,127.0.0.1:43846<->127.0.0.1:20000#s29,342,1784212327.0435734,88,2459,0x0018,15,81,0,343,1784212327.0831118,1657,0x0018,False,,,,,343,1784212327.0831118,1657,1723,0x0018,129,39.538383,,,39.538383,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,43870,127.0.0.1,20000,31,127.0.0.1:43870<->127.0.0.1:20000#s31,353,1784212328.3016186,1,1,0x0018,24,90,20,354,1784212328.3016303,0,0x0010,True,354,1784212328.3016303,1,25,355,1784212328.3407917,17,83,0x0018,129,0.011683,0.011683,39.161444,39.173126,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,43870,127.0.0.1,20000,31,127.0.0.1:43870<->127.0.0.1:20000#s31,357,1784212328.3408701,25,18,0x0018,21,87,2,358,1784212328.3802989,17,0x0018,False,,,,,358,1784212328.3802989,17,83,0x0018,129,39.428711,,,39.428711,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,43870,127.0.0.1,20000,31,127.0.0.1:43870<->127.0.0.1:20000#s31,359,1784212328.3803544,46,35,0x0018,24,90,20,360,1784212328.4196877,17,0x0018,False,,,,,360,1784212328.4196877,17,83,0x0018,129,39.333344,,,39.333344,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,43870,127.0.0.1,20000,31,127.0.0.1:43870<->127.0.0.1:20000#s31,361,1784212328.4197628,70,52,0x0018,18,84,1,362,1784212328.459499,2407,0x0018,False,,,,,362,1784212328.459499,2407,2473,0x0018,129,39.736032,,,39.736032,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,43870,127.0.0.1,20000,31,127.0.0.1:43870<->127.0.0.1:20000#s31,363,1784212328.459635,88,2459,0x0018,15,81,0,364,1784212328.4995947,1657,0x0018,False,,,,,364,1784212328.4995947,1657,1723,0x0018,129,39.959669,,,39.959669,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,43886,127.0.0.1,20000,33,127.0.0.1:43886<->127.0.0.1:20000#s33,374,1784212329.7181878,1,1,0x0018,24,90,20,375,1784212329.7181997,0,0x0010,True,375,1784212329.7181997,1,25,376,1784212329.7573469,17,83,0x0018,129,0.011921,0.011921,39.147139,39.15906,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,43886,127.0.0.1,20000,33,127.0.0.1:43886<->127.0.0.1:20000#s33,378,1784212329.757425,25,18,0x0018,21,87,2,379,1784212329.7574363,0,0x0010,True,379,1784212329.7574363,18,46,380,1784212329.7968328,17,83,0x0018,129,0.011206,0.011206,39.396524,39.40773,0,0,False,False,False,3,236,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,43886,127.0.0.1,20000,33,127.0.0.1:43886<->127.0.0.1:20000#s33,381,1784212329.7969062,46,35,0x0018,24,90,20,382,1784212329.8362343,17,0x0018,False,,,,,382,1784212329.8362343,17,83,0x0018,129,39.328098,,,39.328098,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,43886,127.0.0.1,20000,33,127.0.0.1:43886<->127.0.0.1:20000#s33,383,1784212329.836327,70,52,0x0018,18,84,1,384,1784212329.875809,2407,0x0018,False,,,,,384,1784212329.875809,2407,2473,0x0018,129,39.481878,,,39.481878,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,43886,127.0.0.1,20000,33,127.0.0.1:43886<->127.0.0.1:20000#s33,385,1784212329.8758926,88,2459,0x0018,15,81,0,386,1784212329.9152737,1657,0x0018,False,,,,,386,1784212329.9152737,1657,1723,0x0018,129,39.381027,,,39.381027,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,43890,127.0.0.1,20000,35,127.0.0.1:43890<->127.0.0.1:20000#s35,396,1784212331.1338294,1,1,0x0018,24,90,20,397,1784212331.133841,0,0x0010,True,397,1784212331.133841,1,25,398,1784212331.1729903,17,83,0x0018,129,0.011683,0.011683,39.149284,39.160967,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,43890,127.0.0.1,20000,35,127.0.0.1:43890<->127.0.0.1:20000#s35,400,1784212331.1730604,25,18,0x0018,21,87,2,401,1784212331.2124827,17,0x0018,False,,,,,401,1784212331.2124827,17,83,0x0018,129,39.422274,,,39.422274,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,43890,127.0.0.1,20000,35,127.0.0.1:43890<->127.0.0.1:20000#s35,402,1784212331.2125583,46,35,0x0018,24,90,20,403,1784212331.2523155,17,0x0018,False,,,,,403,1784212331.2523155,17,83,0x0018,129,39.757252,,,39.757252,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,43890,127.0.0.1,20000,35,127.0.0.1:43890<->127.0.0.1:20000#s35,404,1784212331.2524393,70,52,0x0018,18,84,1,405,1784212331.2920883,2407,0x0018,False,,,,,405,1784212331.2920883,2407,2473,0x0018,129,39.64901,,,39.64901,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,43890,127.0.0.1,20000,35,127.0.0.1:43890<->127.0.0.1:20000#s35,406,1784212331.2922108,88,2459,0x0018,15,81,0,407,1784212331.3321822,1657,0x0018,False,,,,,407,1784212331.3321822,1657,1723,0x0018,129,39.971352,,,39.971352,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,43898,127.0.0.1,20000,37,127.0.0.1:43898<->127.0.0.1:20000#s37,417,1784212332.5507498,1,1,0x0018,24,90,20,418,1784212332.5507612,0,0x0010,True,418,1784212332.5507612,1,25,419,1784212332.5899124,17,83,0x0018,129,0.011444,0.011444,39.151192,39.162636,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,43898,127.0.0.1,20000,37,127.0.0.1:43898<->127.0.0.1:20000#s37,421,1784212332.5899906,25,18,0x0018,21,87,2,422,1784212332.590001,0,0x0010,True,422,1784212332.590001,18,46,423,1784212332.6293974,17,83,0x0018,129,0.01049,0.01049,39.396286,39.406776,0,0,False,False,False,3,236,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,43898,127.0.0.1,20000,37,127.0.0.1:43898<->127.0.0.1:20000#s37,424,1784212332.629471,46,35,0x0018,24,90,20,425,1784212332.6294842,0,0x0010,True,425,1784212332.6294842,35,70,426,1784212332.6687837,17,83,0x0018,129,0.013113,0.013113,39.299488,39.312601,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,43898,127.0.0.1,20000,37,127.0.0.1:43898<->127.0.0.1:20000#s37,427,1784212332.6688273,70,52,0x0018,18,84,1,428,1784212332.7083433,2407,0x0018,False,,,,,428,1784212332.7083433,2407,2473,0x0018,129,39.515972,,,39.515972,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,43898,127.0.0.1,20000,37,127.0.0.1:43898<->127.0.0.1:20000#s37,429,1784212332.7084775,88,2459,0x0018,15,81,0,430,1784212332.74842,1657,0x0018,False,,,,,430,1784212332.74842,1657,1723,0x0018,129,39.942503,,,39.942503,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,43914,127.0.0.1,20000,39,127.0.0.1:43914<->127.0.0.1:20000#s39,440,1784212333.96655,1,1,0x0018,24,90,20,441,1784212333.9665618,0,0x0010,True,441,1784212333.9665618,1,25,442,1784212334.0057113,17,83,0x0018,129,0.011683,0.011683,39.149523,39.161205,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,43914,127.0.0.1,20000,39,127.0.0.1:43914<->127.0.0.1:20000#s39,444,1784212334.0057893,25,18,0x0018,21,87,2,445,1784212334.0057998,0,0x0010,True,445,1784212334.0057998,18,46,446,1784212334.0451913,17,83,0x0018,129,0.01049,0.01049,39.391518,39.402008,0,0,False,False,False,3,236,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,43914,127.0.0.1,20000,39,127.0.0.1:43914<->127.0.0.1:20000#s39,447,1784212334.0455818,46,35,0x0018,24,90,20,448,1784212334.0455945,0,0x0010,True,448,1784212334.0455945,35,70,449,1784212334.0851798,17,83,0x0018,129,0.012636,0.012636,39.585352,39.597988,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,43914,127.0.0.1,20000,39,127.0.0.1:43914<->127.0.0.1:20000#s39,450,1784212334.0852969,70,52,0x0018,18,84,1,451,1784212334.0853124,0,0x0010,True,451,1784212334.0853124,52,88,452,1784212334.124952,2407,2473,0x0018,129,0.015497,0.015497,39.639711,39.655209,0,0,False,False,False,3,2623,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_039ms,delay_039ms.pcap,delay_039ms,False,127.0.0.1,43914,127.0.0.1,20000,39,127.0.0.1:43914<->127.0.0.1:20000#s39,453,1784212334.1250627,88,2459,0x0018,15,81,0,454,1784212334.1646252,1657,0x0018,False,,,,,454,1784212334.1646252,1657,1723,0x0018,129,39.562464,,,39.562464,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,COMBINED,FULL,False
delay_040ms,delay_040ms.pcap,delay_040ms,False,127.0.0.1,35138,127.0.0.1,20000,1,127.0.0.1:35138<->127.0.0.1:20000#s1,6,1784212337.0504165,1,1,0x0018,24,90,20,7,1784212337.050428,0,0x0010,True,7,1784212337.050428,1,25,8,1784212337.0906074,17,83,0x0018,129,0.011444,0.011444,40.179491,40.190935,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_040ms,delay_040ms.pcap,delay_040ms,False,127.0.0.1,35138,127.0.0.1,20000,1,127.0.0.1:35138<->127.0.0.1:20000#s1,10,1784212337.0906765,25,18,0x0018,21,87,2,11,1784212337.090687,0,0x0010,True,11,1784212337.090687,18,46,12,1784212337.1310663,17,83,0x0018,129,0.01049,0.01049,40.379286,40.389776,0,0,False,False,False,3,236,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_040ms,delay_040ms.pcap,delay_040ms,False,127.0.0.1,35138,127.0.0.1,20000,1,127.0.0.1:35138<->127.0.0.1:20000#s1,13,1784212337.1311193,46,35,0x0018,24,90,20,14,1784212337.131132,0,0x0010,True,14,1784212337.131132,35,70,15,1784212337.171444,17,83,0x0018,129,0.012636,0.012636,40.312052,40.324688,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_040ms,delay_040ms.pcap,delay_040ms,False,127.0.0.1,35138,127.0.0.1,20000,1,127.0.0.1:35138<->127.0.0.1:20000#s1,16,1784212337.171497,70,52,0x0018,18,84,1,17,1784212337.1715114,0,0x0010,True,17,1784212337.1715114,52,88,18,1784212337.212241,2407,2473,0x0018,129,0.014305,0.014305,40.729523,40.743828,0,0,False,False,False,3,2623,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_040ms,delay_040ms.pcap,delay_040ms,False,127.0.0.1,35138,127.0.0.1,20000,1,127.0.0.1:35138<->127.0.0.1:20000#s1,19,1784212337.2123728,88,2459,0x0018,15,81,0,20,1784212337.2123883,0,0x0010,True,20,1784212337.2123883,2459,103,21,1784212337.2533195,1657,1723,0x0018,129,0.015497,0.015497,40.931225,40.946722,0,0,False,False,False,3,1870,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_040ms,delay_040ms.pcap,delay_040ms,False,127.0.0.1,35152,127.0.0.1,20000,3,127.0.0.1:35152<->127.0.0.1:20000#s3,31,1784212338.471791,1,1,0x0018,24,90,20,32,1784212338.4718025,0,0x0010,True,32,1784212338.4718025,1,25,33,1784212338.5119517,17,83,0x0018,129,0.011444,0.011444,40.149212,40.160656,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_040ms,delay_040ms.pcap,delay_040ms,False,127.0.0.1,35152,127.0.0.1,20000,3,127.0.0.1:35152<->127.0.0.1:20000#s3,35,1784212338.5120296,25,18,0x0018,21,87,2,36,1784212338.5120401,0,0x0010,True,36,1784212338.5120401,18,46,37,1784212338.5524216,17,83,0x0018,129,0.01049,0.01049,40.381432,40.391922,0,0,False,False,False,3,236,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_040ms,delay_040ms.pcap,delay_040ms,False,127.0.0.1,35152,127.0.0.1,20000,3,127.0.0.1:35152<->127.0.0.1:20000#s3,38,1784212338.5524936,46,35,0x0018,24,90,20,39,1784212338.5525062,0,0x0010,True,39,1784212338.5525062,35,70,40,1784212338.5932994,17,83,0x0018,129,0.012636,0.012636,40.79318,40.805817,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_040ms,delay_040ms.pcap,delay_040ms,False,127.0.0.1,35152,127.0.0.1,20000,3,127.0.0.1:35152<->127.0.0.1:20000#s3,41,1784212338.5934238,70,52,0x0018,18,84,1,42,1784212338.59344,0,0x0010,True,42,1784212338.59344,52,88,43,1784212338.6343749,2407,2473,0x0018,129,0.016212,0.016212,40.934801,40.951014,0,0,False,False,False,3,2623,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_040ms,delay_040ms.pcap,delay_040ms,False,127.0.0.1,35152,127.0.0.1,20000,3,127.0.0.1:35152<->127.0.0.1:20000#s3,44,1784212338.6345112,88,2459,0x0018,15,81,0,45,1784212338.634528,0,0x0010,True,45,1784212338.634528,2459,103,46,1784212338.6753936,1657,1723,0x0018,129,0.016689,0.016689,40.86566,40.882349,0,0,False,False,False,3,1870,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_040ms,delay_040ms.pcap,delay_040ms,False,127.0.0.1,35162,127.0.0.1,20000,5,127.0.0.1:35162<->127.0.0.1:20000#s5,56,1784212339.8935668,1,1,0x0018,24,90,20,57,1784212339.8935769,0,0x0010,True,57,1784212339.8935769,1,25,58,1784212339.9337227,17,83,0x0018,129,0.010014,0.010014,40.145874,40.155888,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,True
delay_040ms,delay_040ms.pcap,delay_040ms,False,127.0.0.1,35162,127.0.0.1,20000,5,127.0.0.1:35162<->127.0.0.1:20000#s5,60,1784212339.9337904,25,18,0x0018,21,87,2,61,1784212339.9338007,0,0x0010,True,61,1784212339.9338007,18,46,62,1784212339.9742117,17,83,0x0018,129,0.010252,0.010252,40.410995,40.421247,0,0,False,False,False,3,236,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_040ms,delay_040ms.pcap,delay_040ms,False,127.0.0.1,35162,127.0.0.1,20000,5,127.0.0.1:35162<->127.0.0.1:20000#s5,63,1784212339.9745631,46,35,0x0018,24,90,20,64,1784212339.974576,0,0x0010,True,64,1784212339.974576,35,70,65,1784212340.014796,17,83,0x0018,129,0.012875,0.012875,40.220022,40.232897,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
delay_040ms,delay_040ms.pcap,delay_040ms,False,127.0.0.1,35162,127.0.0.1,20000,5,127.0.0.1:35162<->127.0.0.1:20000#s5,66,1784212340.0149148,70,52,0x0018,18,84,1,67,1784212340.01493,0,0x0010,True,67,1784212340.01493,52,88,68,1784212340.055418,2407,2473,0x0018,129,0.015259,0.015259,40.488005,40.503263,0,0,False,False,False,3,2623,SEPARATE_ACK_RESPONSE,high,,SEPARATE,FULL,False
