config,capture,device_label,is_reference,master_ip,master_port,outstation_ip,outstation_port,tcp_stream,connection_id,req_frame,req_time_epoch,req_seq,req_ack,req_flags,req_tcp_len,req_ip_len,req_func,first_rev_frame,first_rev_time_epoch,first_rev_tcp_len,first_rev_flags,pure_ack_present,pure_ack_frame,pure_ack_time_epoch,pure_ack_seq,pure_ack_ack,resp_frame,resp_time_epoch,resp_tcp_len,resp_ip_len,resp_flags,resp_func,req_to_first_rev_ms,req_to_pure_ack_ms,pure_ack_to_resp_ms,req_to_resp_ms,retransmission_count,duplicate_ack_count,out_of_order,reset,missing_response,packet_count,transaction_ip_bytes,classification,classification_confidence,ambiguity_reason,is_first_in_connection
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50050,127.0.0.1,20000,29,127.0.0.1:50050<->127.0.0.1:20000#s29,310,1784209726.9971328,88,2459,0x0018,15,81,0,311,1784209727.018731,1657,0x0018,False,,,,,311,1784209727.018731,1657,1723,0x0018,129,21.598339,,,21.598339,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50076,127.0.0.1,20000,31,127.0.0.1:50076<->127.0.0.1:20000#s31,321,1784209728.2364151,1,1,0x0018,24,90,20,322,1784209728.2364264,0,0x0010,True,322,1784209728.2364264,1,25,323,1784209728.2594297,17,83,0x0018,129,0.011206,0.011206,23.00334,23.014545,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,True
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50076,127.0.0.1,20000,31,127.0.0.1:50076<->127.0.0.1:20000#s31,325,1784209728.2594972,25,18,0x0018,21,87,2,326,1784209728.2809584,17,0x0018,False,,,,,326,1784209728.2809584,17,83,0x0018,129,21.461248,,,21.461248,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50076,127.0.0.1,20000,31,127.0.0.1:50076<->127.0.0.1:20000#s31,327,1784209728.2810323,46,35,0x0018,24,90,20,328,1784209728.3039944,17,0x0018,False,,,,,328,1784209728.3039944,17,83,0x0018,129,22.962093,,,22.962093,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50076,127.0.0.1,20000,31,127.0.0.1:50076<->127.0.0.1:20000#s31,329,1784209728.3040679,70,52,0x0018,18,84,1,330,1784209728.3285196,2407,0x0018,False,,,,,330,1784209728.3285196,2407,2473,0x0018,129,24.451733,,,24.451733,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50076,127.0.0.1,20000,31,127.0.0.1:50076<->127.0.0.1:20000#s31,331,1784209728.3285944,88,2459,0x0018,15,81,0,332,1784209728.350177,1657,0x0018,False,,,,,332,1784209728.350177,1657,1723,0x0018,129,21.582603,,,21.582603,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50090,127.0.0.1,20000,33,127.0.0.1:50090<->127.0.0.1:20000#s33,342,1784209729.5678084,1,1,0x0018,24,90,20,343,1784209729.56782,0,0x0010,True,343,1784209729.56782,1,25,344,1784209729.5908234,17,83,0x0018,129,0.011683,0.011683,23.00334,23.015022,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,True
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50090,127.0.0.1,20000,33,127.0.0.1:50090<->127.0.0.1:20000#s33,346,1784209729.5908992,25,18,0x0018,21,87,2,347,1784209729.61236,17,0x0018,False,,,,,347,1784209729.61236,17,83,0x0018,129,21.460772,,,21.460772,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50090,127.0.0.1,20000,33,127.0.0.1:50090<->127.0.0.1:20000#s33,348,1784209729.6124341,46,35,0x0018,24,90,20,349,1784209729.63538,17,0x0018,False,,,,,349,1784209729.63538,17,83,0x0018,129,22.945881,,,22.945881,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50090,127.0.0.1,20000,33,127.0.0.1:50090<->127.0.0.1:20000#s33,350,1784209729.6354532,70,52,0x0018,18,84,1,351,1784209729.659919,2407,0x0018,False,,,,,351,1784209729.659919,2407,2473,0x0018,129,24.465799,,,24.465799,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50090,127.0.0.1,20000,33,127.0.0.1:50090<->127.0.0.1:20000#s33,352,1784209729.659994,88,2459,0x0018,15,81,0,353,1784209729.6815662,1657,0x0018,False,,,,,353,1784209729.6815662,1657,1723,0x0018,129,21.572351,,,21.572351,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50106,127.0.0.1,20000,35,127.0.0.1:50106<->127.0.0.1:20000#s35,363,1784209730.8994098,1,1,0x0018,24,90,20,364,1784209730.8994172,0,0x0010,True,364,1784209730.8994172,1,25,365,1784209730.9224534,17,83,0x0018,129,0.007391,0.007391,23.036242,23.043633,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,True
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50106,127.0.0.1,20000,35,127.0.0.1:50106<->127.0.0.1:20000#s35,367,1784209730.9225218,25,18,0x0018,21,87,2,368,1784209730.944069,17,0x0018,False,,,,,368,1784209730.944069,17,83,0x0018,129,21.547079,,,21.547079,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50106,127.0.0.1,20000,35,127.0.0.1:50106<->127.0.0.1:20000#s35,369,1784209730.9441361,46,35,0x0018,24,90,20,370,1784209730.9671583,17,0x0018,False,,,,,370,1784209730.9671583,17,83,0x0018,129,23.022175,,,23.022175,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50106,127.0.0.1,20000,35,127.0.0.1:50106<->127.0.0.1:20000#s35,371,1784209730.9672334,70,52,0x0018,18,84,1,372,1784209730.9917579,2407,0x0018,False,,,,,372,1784209730.9917579,2407,2473,0x0018,129,24.52445,,,24.52445,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50106,127.0.0.1,20000,35,127.0.0.1:50106<->127.0.0.1:20000#s35,373,1784209730.9918349,88,2459,0x0018,15,81,0,374,1784209731.0134733,1657,0x0018,False,,,,,374,1784209731.0134733,1657,1723,0x0018,129,21.638393,,,21.638393,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50118,127.0.0.1,20000,37,127.0.0.1:50118<->127.0.0.1:20000#s37,384,1784209732.2323813,1,1,0x0018,24,90,20,385,1784209732.2323925,0,0x0010,True,385,1784209732.2323925,1,25,386,1784209732.2554586,17,83,0x0018,129,0.011206,0.011206,23.066044,23.07725,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,True
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50118,127.0.0.1,20000,37,127.0.0.1:50118<->127.0.0.1:20000#s37,388,1784209732.2555091,25,18,0x0018,21,87,2,389,1784209732.2770505,17,0x0018,False,,,,,389,1784209732.2770505,17,83,0x0018,129,21.541357,,,21.541357,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50118,127.0.0.1,20000,37,127.0.0.1:50118<->127.0.0.1:20000#s37,390,1784209732.277096,46,35,0x0018,24,90,20,391,1784209732.3001313,17,0x0018,False,,,,,391,1784209732.3001313,17,83,0x0018,129,23.035288,,,23.035288,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50118,127.0.0.1,20000,37,127.0.0.1:50118<->127.0.0.1:20000#s37,392,1784209732.300474,70,52,0x0018,18,84,1,393,1784209732.3248572,2407,0x0018,False,,,,,393,1784209732.3248572,2407,2473,0x0018,129,24.383307,,,24.383307,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50118,127.0.0.1,20000,37,127.0.0.1:50118<->127.0.0.1:20000#s37,394,1784209732.3249335,88,2459,0x0018,15,81,0,395,1784209732.3466933,1657,0x0018,False,,,,,395,1784209732.3466933,1657,1723,0x0018,129,21.759748,,,21.759748,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50134,127.0.0.1,20000,39,127.0.0.1:50134<->127.0.0.1:20000#s39,405,1784209733.5648499,1,1,0x0018,24,90,20,406,1784209733.5648615,0,0x0010,True,406,1784209733.5648615,1,25,407,1784209733.587873,17,83,0x0018,129,0.011683,0.011683,23.011446,23.023129,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,True
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50134,127.0.0.1,20000,39,127.0.0.1:50134<->127.0.0.1:20000#s39,409,1784209733.5879512,25,18,0x0018,21,87,2,410,1784209733.60943,17,0x0018,False,,,,,410,1784209733.60943,17,83,0x0018,129,21.478891,,,21.478891,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50134,127.0.0.1,20000,39,127.0.0.1:50134<->127.0.0.1:20000#s39,411,1784209733.6095045,46,35,0x0018,24,90,20,412,1784209733.6324809,17,0x0018,False,,,,,412,1784209733.6324809,17,83,0x0018,129,22.976398,,,22.976398,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50134,127.0.0.1,20000,39,127.0.0.1:50134<->127.0.0.1:20000#s39,413,1784209733.6325552,70,52,0x0018,18,84,1,414,1784209733.6570342,2407,0x0018,False,,,,,414,1784209733.6570342,2407,2473,0x0018,129,24.478912,,,24.478912,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50134,127.0.0.1,20000,39,127.0.0.1:50134<->127.0.0.1:20000#s39,415,1784209733.6571097,88,2459,0x0018,15,81,0,416,1784209733.6786911,1657,0x0018,False,,,,,416,1784209733.6786911,1657,1723,0x0018,129,21.581411,,,21.581411,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50158,127.0.0.1,20000,41,127.0.0.1:50158<->127.0.0.1:20000#s41,426,1784209734.8972511,1,1,0x0018,24,90,20,427,1784209734.897269,0,0x0010,True,427,1784209734.897269,1,25,428,1784209734.9205768,17,83,0x0018,129,0.017881,0.017881,23.3078,23.325682,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,True
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50158,127.0.0.1,20000,41,127.0.0.1:50158<->127.0.0.1:20000#s41,430,1784209734.920645,25,18,0x0018,21,87,2,431,1784209734.942187,17,0x0018,False,,,,,431,1784209734.942187,17,83,0x0018,129,21.542072,,,21.542072,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50158,127.0.0.1,20000,41,127.0.0.1:50158<->127.0.0.1:20000#s41,432,1784209734.9422622,46,35,0x0018,24,90,20,433,1784209734.9652615,17,0x0018,False,,,,,433,1784209734.9652615,17,83,0x0018,129,22.999287,,,22.999287,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50158,127.0.0.1,20000,41,127.0.0.1:50158<->127.0.0.1:20000#s41,434,1784209734.965336,70,52,0x0018,18,84,1,435,1784209734.989857,2407,0x0018,False,,,,,435,1784209734.989857,2407,2473,0x0018,129,24.520874,,,24.520874,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50158,127.0.0.1,20000,41,127.0.0.1:50158<->127.0.0.1:20000#s41,436,1784209734.9899335,88,2459,0x0018,15,81,0,437,1784209735.0119624,1657,0x0018,False,,,,,437,1784209735.0119624,1657,1723,0x0018,129,22.028923,,,22.028923,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50172,127.0.0.1,20000,43,127.0.0.1:50172<->127.0.0.1:20000#s43,447,1784209736.2321055,1,1,0x0018,24,90,20,448,1784209736.2321172,0,0x0010,True,448,1784209736.2321172,1,25,449,1784209736.2551353,17,83,0x0018,129,0.011683,0.011683,23.018122,23.029804,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,True
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50172,127.0.0.1,20000,43,127.0.0.1:50172<->127.0.0.1:20000#s43,451,1784209736.255213,25,18,0x0018,21,87,2,452,1784209736.276726,17,0x0018,False,,,,,452,1784209736.276726,17,83,0x0018,129,21.512985,,,21.512985,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50172,127.0.0.1,20000,43,127.0.0.1:50172<->127.0.0.1:20000#s43,453,1784209736.2768013,46,35,0x0018,24,90,20,454,1784209736.2998083,17,0x0018,False,,,,,454,1784209736.2998083,17,83,0x0018,129,23.006916,,,23.006916,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50172,127.0.0.1,20000,43,127.0.0.1:50172<->127.0.0.1:20000#s43,455,1784209736.299883,70,52,0x0018,18,84,1,456,1784209736.3244052,2407,0x0018,False,,,,,456,1784209736.3244052,2407,2473,0x0018,129,24.522305,,,24.522305,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,50172,127.0.0.1,20000,43,127.0.0.1:50172<->127.0.0.1:20000#s43,457,1784209736.3244812,88,2459,0x0018,15,81,0,458,1784209736.3466504,1657,0x0018,False,,,,,458,1784209736.3466504,1657,1723,0x0018,129,22.169113,,,22.169113,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,47618,127.0.0.1,20000,45,127.0.0.1:47618<->127.0.0.1:20000#s45,468,1784209737.5647705,1,1,0x0018,24,90,20,469,1784209737.5647821,0,0x0010,True,469,1784209737.5647821,1,25,470,1784209737.5877998,17,83,0x0018,129,0.011683,0.011683,23.017645,23.029327,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,True
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,47618,127.0.0.1,20000,45,127.0.0.1:47618<->127.0.0.1:20000#s45,472,1784209737.5878773,25,18,0x0018,21,87,2,473,1784209737.6093903,17,0x0018,False,,,,,473,1784209737.6093903,17,83,0x0018,129,21.512985,,,21.512985,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,47618,127.0.0.1,20000,45,127.0.0.1:47618<->127.0.0.1:20000#s45,474,1784209737.6094654,46,35,0x0018,24,90,20,475,1784209737.6324844,17,0x0018,False,,,,,475,1784209737.6324844,17,83,0x0018,129,23.019075,,,23.019075,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,47618,127.0.0.1,20000,45,127.0.0.1:47618<->127.0.0.1:20000#s45,476,1784209737.632559,70,52,0x0018,18,84,1,477,1784209737.6570845,2407,0x0018,False,,,,,477,1784209737.6570845,2407,2473,0x0018,129,24.525404,,,24.525404,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,47618,127.0.0.1,20000,45,127.0.0.1:47618<->127.0.0.1:20000#s45,478,1784209737.6571708,88,2459,0x0018,15,81,0,479,1784209737.6788175,1657,0x0018,False,,,,,479,1784209737.6788175,1657,1723,0x0018,129,21.646738,,,21.646738,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,47646,127.0.0.1,20000,47,127.0.0.1:47646<->127.0.0.1:20000#s47,489,1784209738.8970413,1,1,0x0018,24,90,20,490,1784209738.897053,0,0x0010,True,490,1784209738.897053,1,25,491,1784209738.9200637,17,83,0x0018,129,0.011683,0.011683,23.010731,23.022413,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,True
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,47646,127.0.0.1,20000,47,127.0.0.1:47646<->127.0.0.1:20000#s47,493,1784209738.9201345,25,18,0x0018,21,87,2,494,1784209738.9416647,17,0x0018,False,,,,,494,1784209738.9416647,17,83,0x0018,129,21.530151,,,21.530151,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,47646,127.0.0.1,20000,47,127.0.0.1:47646<->127.0.0.1:20000#s47,495,1784209738.9417396,46,35,0x0018,24,90,20,496,1784209738.9647515,17,0x0018,False,,,,,496,1784209738.9647515,17,83,0x0018,129,23.011923,,,23.011923,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,47646,127.0.0.1,20000,47,127.0.0.1:47646<->127.0.0.1:20000#s47,497,1784209738.964826,70,52,0x0018,18,84,1,498,1784209738.9893477,2407,0x0018,False,,,,,498,1784209738.9893477,2407,2473,0x0018,129,24.521589,,,24.521589,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,47646,127.0.0.1,20000,47,127.0.0.1:47646<->127.0.0.1:20000#s47,499,1784209738.9894152,88,2459,0x0018,15,81,0,500,1784209739.0114462,1657,0x0018,False,,,,,500,1784209739.0114462,1657,1723,0x0018,129,22.031069,,,22.031069,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,47670,127.0.0.1,20000,49,127.0.0.1:47670<->127.0.0.1:20000#s49,510,1784209740.2302878,1,1,0x0018,24,90,20,511,1784209740.230299,0,0x0010,True,511,1784209740.230299,1,25,512,1784209740.2533092,17,83,0x0018,129,0.011206,0.011206,23.010254,23.02146,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,True
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,47670,127.0.0.1,20000,49,127.0.0.1:47670<->127.0.0.1:20000#s49,514,1784209740.253378,25,18,0x0018,21,87,2,515,1784209740.2749028,17,0x0018,False,,,,,515,1784209740.2749028,17,83,0x0018,129,21.524906,,,21.524906,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,47670,127.0.0.1,20000,49,127.0.0.1:47670<->127.0.0.1:20000#s49,516,1784209740.2749784,46,35,0x0018,24,90,20,517,1784209740.2979941,17,0x0018,False,,,,,517,1784209740.2979941,17,83,0x0018,129,23.015738,,,23.015738,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,47670,127.0.0.1,20000,49,127.0.0.1:47670<->127.0.0.1:20000#s49,518,1784209740.298062,70,52,0x0018,18,84,1,519,1784209740.3225882,2407,0x0018,False,,,,,519,1784209740.3225882,2407,2473,0x0018,129,24.526119,,,24.526119,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,False
bounded20-30_full,bounded20-30_full.pcap,bounded20-30_full,False,127.0.0.1,47670,127.0.0.1,20000,49,127.0.0.1:47670<->127.0.0.1:20000#s49,520,1784209740.3226523,88,2459,0x0018,15,81,0,521,1784209740.3447592,1657,0x0018,False,,,,,521,1784209740.3447592,1657,1723,0x0018,129,22.106886,,,22.106886,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,False
fixed25_crc-split,fixed25_crc-split.pcap,fixed25_crc-split,False,127.0.0.1,41322,127.0.0.1,20000,1,127.0.0.1:41322<->127.0.0.1:20000#s1,6,1784209837.1862822,1,1,0x0018,24,90,20,7,1784209837.1862938,0,0x0010,True,7,1784209837.1862938,1,25,8,1784209837.2114525,17,83,0x0018,129,0.011683,0.011683,25.158644,25.170326,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,True
fixed25_crc-split,fixed25_crc-split.pcap,fixed25_crc-split,False,127.0.0.1,41322,127.0.0.1,20000,1,127.0.0.1:41322<->127.0.0.1:20000#s1,10,1784209837.211531,25,18,0x0018,21,87,2,11,1784209837.2369373,17,0x0018,False,,,,,11,1784209837.2369373,17,83,0x0018,129,25.406361,,,25.406361,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,False
fixed25_crc-split,fixed25_crc-split.pcap,fixed25_crc-split,False,127.0.0.1,41322,127.0.0.1,20000,1,127.0.0.1:41322<->127.0.0.1:20000#s1,12,1784209837.2370126,46,35,0x0018,24,90,20,13,1784209837.2623637,17,0x0018,False,,,,,13,1784209837.2623637,17,83,0x0018,129,25.351048,,,25.351048,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,False
fixed25_crc-split,fixed25_crc-split.pcap,fixed25_crc-split,False,127.0.0.1,41322,127.0.0.1,20000,1,127.0.0.1:41322<->127.0.0.1:20000#s1,14,1784209837.262439,70,52,0x0018,18,84,1,15,1784209837.2881632,10,0x0018,False,,,,,39,1784209837.4601717,12,78,0x0018,,25.724173,,,197.732687,0,0,False,False,False,26,2026,OTHER_OR_AMBIGUOUS,low,first reverse packet neither pure ACK nor DNP3 payload,False
fixed25_crc-split,fixed25_crc-split.pcap,fixed25_crc-split,False,127.0.0.1,41322,127.0.0.1,20000,1,127.0.0.1:41322<->127.0.0.1:20000#s1,226,1784209838.7885003,88,2459,0x0018,15,81,0,227,1784209838.8145945,10,0x0018,False,,,,,251,1784209838.9856725,12,78,0x0018,,26.094198,,,197.172165,0,0,False,False,False,26,2023,OTHER_OR_AMBIGUOUS,low,first reverse packet neither pure ACK nor DNP3 payload,False
fixed25_crc-split,fixed25_crc-split.pcap,fixed25_crc-split,False,127.0.0.1,41346,127.0.0.1,20000,3,127.0.0.1:41346<->127.0.0.1:20000#s3,381,1784209841.0648725,1,1,0x0018,24,90,20,382,1784209841.064884,0,0x0010,True,382,1784209841.064884,1,25,383,1784209841.0900013,17,83,0x0018,129,0.011444,0.011444,25.117397,25.128841,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,True
fixed25_crc-split,fixed25_crc-split.pcap,fixed25_crc-split,False,127.0.0.1,41346,127.0.0.1,20000,3,127.0.0.1:41346<->127.0.0.1:20000#s3,385,1784209841.0900795,25,18,0x0018,21,87,2,386,1784209841.1154552,17,0x0018,False,,,,,386,1784209841.1154552,17,83,0x0018,129,25.375605,,,25.375605,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,False
fixed25_crc-split,fixed25_crc-split.pcap,fixed25_crc-split,False,127.0.0.1,41346,127.0.0.1,20000,3,127.0.0.1:41346<->127.0.0.1:20000#s3,387,1784209841.1155303,46,35,0x0018,24,90,20,388,1784209841.1408458,17,0x0018,False,,,,,388,1784209841.1408458,17,83,0x0018,129,25.315523,,,25.315523,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,False
fixed25_crc-split,fixed25_crc-split.pcap,fixed25_crc-split,False,127.0.0.1,41346,127.0.0.1,20000,3,127.0.0.1:41346<->127.0.0.1:20000#s3,389,1784209841.1409106,70,52,0x0018,18,84,1,390,1784209841.1666398,10,0x0018,False,,,,,414,1784209841.3372793,12,78,0x0018,,25.729179,,,196.368694,0,0,False,False,False,26,2026,OTHER_OR_AMBIGUOUS,low,first reverse packet neither pure ACK nor DNP3 payload,False
fixed25_crc-split,fixed25_crc-split.pcap,fixed25_crc-split,False,127.0.0.1,41346,127.0.0.1,20000,3,127.0.0.1:41346<->127.0.0.1:20000#s3,601,1784209842.6685152,88,2459,0x0018,15,81,0,602,1784209842.6946268,10,0x0018,False,,,,,626,1784209842.8668947,12,78,0x0018,,26.111603,,,198.379517,0,0,False,False,False,26,2023,OTHER_OR_AMBIGUOUS,low,first reverse packet neither pure ACK nor DNP3 payload,False
fixed25_crc-split,fixed25_crc-split.pcap,fixed25_crc-split,False,127.0.0.1,41356,127.0.0.1,20000,5,127.0.0.1:41356<->127.0.0.1:20000#s5,756,1784209844.9417615,1,1,0x0018,24,90,20,757,1784209844.941773,0,0x0010,True,757,1784209844.941773,1,25,758,1784209844.9669347,17,83,0x0018,129,0.011444,0.011444,25.161743,25.173187,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,True
fixed25_crc-split,fixed25_crc-split.pcap,fixed25_crc-split,False,127.0.0.1,41356,127.0.0.1,20000,5,127.0.0.1:41356<->127.0.0.1:20000#s5,760,1784209844.9670024,25,18,0x0018,21,87,2,761,1784209844.9924288,17,0x0018,False,,,,,761,1784209844.9924288,17,83,0x0018,129,25.426388,,,25.426388,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,False
fixed25_crc-split,fixed25_crc-split.pcap,fixed25_crc-split,False,127.0.0.1,41356,127.0.0.1,20000,5,127.0.0.1:41356<->127.0.0.1:20000#s5,762,1784209844.9925036,46,35,0x0018,24,90,20,763,1784209845.0178323,17,0x0018,False,,,,,763,1784209845.0178323,17,83,0x0018,129,25.328636,,,25.328636,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,False
