session,block,arm,txn_class,clrt_ms,ack_ms,rt_ms
s13,b3,native,OPERATE,5.056858,1.332045,6.388903
s13,b3,native,READ,3.215075,0.519037,3.734112
s13,b3,native,READ,4.177809,0.565052,4.742861
s13,b3,native,READ,5.697012,0.522137,6.219149
s13,b3,native,READ,6.503105,0.624895,7.128
s13,b3,native,READ,8.356094,0.498056,8.854151
s13,b3,native,READ,5.614996,0.560999,6.175995
s13,b3,native,READ,4.143953,0.509977,4.653931
s13,b3,native,READ,9.212017,1.582146,10.794163
s13,b3,native,READ,5.831957,0.619888,6.451845
s13,b3,native,READ,2.110004,0.509977,2.619982
s13,b3,native,READ,1.09911,0.574827,1.673937
s13,b3,native,READ,2.057791,0.531197,2.588987
s13,b3,native,READ,1.152992,0.570059,1.723051
s13,b3,native,READ,1.111031,0.506878,1.617908
s13,b3,native,SELECT,1.038074,1.566887,2.604961
s13,b3,native,OPERATE,2.895832,0.558138,3.45397
s13,b3,native,READ,1.093864,3.756046,4.849911
s13,b3,native,READ,1.09911,0.567913,1.667023
s13,b3,native,READ,2.207994,0.547886,2.75588
s13,b3,native,READ,1.091003,0.566959,1.657963
s13,b3,native,READ,6.618977,0.617027,7.236004
s13,b3,native,READ,3.983021,0.574112,4.557133
s13,b3,native,SELECT,3.64399,0.560999,4.204988
s13,b3,native,OPERATE,4.159927,0.557899,4.717827
s13,b3,native,READ,3.144979,0.510931,3.65591
s13,b3,native,READ,3.917933,0.554085,4.472017
s13,b3,native,READ,4.122019,0.550985,4.673004
s13,b3,native,READ,3.923178,0.5548,4.477978
s13,b3,native,READ,1.101017,0.543118,1.644135
s13,b3,native,READ,2.08497,0.567913,2.652884
s13,b3,native,READ,1.117945,0.542879,1.660824
s13,b3,native,SELECT,2.041817,0.568151,2.609968
s13,b3,native,OPERATE,1.892805,0.496149,2.388954
s13,b3,native,READ,1.092911,1.56498,2.65789
s13,b3,native,READ,1.168013,0.547886,1.715899
s13,b3,native,READ,2.074957,0.567913,2.64287
s13,b3,native,READ,1.291037,0.555038,1.846075
s13,b3,native,READ,3.498077,0.551939,4.050016
s13,b3,native,READ,1.104116,0.546932,1.651049
s13,b3,native,READ,1.137018,1.528978,2.665997
s13,b3,native,READ,1.10817,0.540018,1.648188
s13,b3,native,SELECT,2.107859,0.552177,2.660036
s13,b3,native,OPERATE,2.867937,0.492096,3.360033
s13,b3,native,READ,5.288124,0.575066,5.86319
s13,b3,native,READ,3.944874,0.542164,4.487038
s13,b3,native,READ,1.442909,3.08013,4.523039
s13,b3,native,READ,3.87907,0.514984,4.394054
s13,b3,native,READ,3.898144,0.557899,4.456043
s13,b3,native,READ,4.072905,0.561953,4.634857
s13,b3,native,READ,12.897968,0.562191,13.460159
s13,b3,native,READ,5.813837,0.564098,6.377935
s13,b3,native,READ,1.137018,0.525951,1.66297
s13,b3,native,SELECT,1.026154,0.545979,1.572132
s13,b3,native,OPERATE,1.910925,1.141071,3.051996
s13,b3,native,READ,1.111031,4.010916,5.121946
s13,b3,native,READ,2.091885,0.500917,2.592802
s13,b3,native,READ,1.233101,0.559807,1.792908
s13,b3,native,READ,2.110004,0.545979,2.655983
s13,b3,native,READ,1.095057,0.604153,1.699209
s13,b3,native,READ,2.058983,0.565052,2.624035
s13,b3,native,READ,1.202822,0.620127,1.822948
s13,b3,native,READ,1.106024,0.554085,1.660109
s13,b3,native,READ,1.144171,1.499891,2.644062
s13,b3,native,READ,1.091003,0.560999,1.652002
s13,b3,native,READ,2.133131,0.636816,2.769947
s13,b3,native,SELECT,3.197908,0.515938,3.713846
s13,b3,native,OPERATE,5.071163,0.455856,5.52702
s13,b3,native,READ,3.030062,0.519991,3.550053
s13,b3,native,READ,3.899097,0.555038,4.454136
s13,b3,native,READ,3.95298,0.552893,4.505873
s13,b3,native,READ,3.895044,0.560999,4.456043
s13,b3,native,READ,3.922939,0.561953,4.484892
s13,b3,native,READ,4.001856,0.560045,4.561901
s13,b3,native,READ,1.115084,0.544071,1.659155
s13,b3,native,READ,2.106905,0.571012,2.677917
s13,b3,native,READ,1.095057,0.568867,1.663923
s13,b3,native,READ,2.070189,0.492811,2.563
s13,b3,native,SELECT,5.196095,0.590801,5.786896
s13,b3,native,OPERATE,2.928019,0.710011,3.638029
s13,b3,native,READ,1.205921,0.527143,1.733065
s13,b3,native,READ,2.074957,0.548124,2.623081
s13,b3,native,READ,1.173019,0.453949,1.626968
s13,b3,native,READ,2.09713,0.552893,2.650023
s13,b3,native,READ,1.111031,0.531912,1.642942
s13,b3,native,READ,1.096964,0.566959,1.663923
s13,b3,native,READ,2.192974,0.52309,2.716064
s13,b3,native,SELECT,1.046181,0.533819,1.58
s13,b3,native,OPERATE,1.823902,1.616955,3.440857
s13,b3,native,READ,1.10507,2.664804,3.769875
s13,b3,native,READ,3.520966,0.566006,4.086971
s13,b3,native,READ,4.005909,0.499964,4.505873
s13,b3,native,READ,4.018068,0.544071,4.56214
s13,b3,native,READ,13.04698,0.551939,13.598919
s13,b3,native,READ,4.503012,0.509977,5.012989
s13,b3,native,READ,3.872156,0.512838,4.384995
s13,b3,native,READ,2.115965,0.534058,2.650023
s13,b3,native,READ,1.347065,4.603148,5.950212
s13,b3,native,READ,1.170874,0.447035,1.617908
s13,b3,native,READ,1.157045,1.524925,2.681971
s13,b3,native,READ,1.100063,0.510931,1.610994
s13,b3,native,READ,2.274036,0.560045,2.834082
s13,b3,native,READ,1.102924,0.568151,1.671076
s13,b3,native,READ,2.124786,0.557184,2.681971
s13,b3,native,READ,1.097202,0.54884,1.646042
s13,b3,native,READ,2.17104,0.634909,2.805948
s13,b3,native,SELECT,1.036167,0.53978,1.575947
s13,b3,native,OPERATE,3.03793,4.683018,7.720947
s13,b3,native,READ,1.095057,0.530958,1.626015
s13,b3,native,READ,2.114058,0.570059,2.684116
s13,b3,native,READ,1.153946,0.517845,1.671791
s13,b3,native,READ,4.808903,0.559092,5.367994
s13,b3,native,READ,3.088951,1.49107,4.580021
s13,b3,native,READ,2.787113,1.530886,4.317999
s13,b3,native,READ,4.019976,0.521183,4.541159
s13,b3,native,READ,3.987074,0.515938,4.503012
s13,b3,native,READ,3.924131,0.526905,4.451036
s13,b3,native,READ,3.993034,0.520945,4.513979
s13,b3,native,READ,2.08807,0.500917,2.588987
s13,b3,native,READ,1.094818,0.576973,1.671791
s13,b3,native,READ,1.26195,2.701044,3.962994
s13,b3,native,READ,1.112938,0.51403,1.626968
s13,b3,native,READ,1.269102,1.518011,2.787113
s13,b3,native,READ,1.09601,0.555038,1.651049
s13,b3,native,SELECT,2.125025,0.454187,2.579212
s13,b3,native,OPERATE,2.872944,0.566006,3.43895
s13,b3,native,READ,1.094103,0.573874,1.667976
s13,b3,native,READ,2.194881,0.524044,2.718925
s13,b3,native,READ,4.912138,0.625849,5.537987
s13,b3,native,READ,1.099825,0.559092,1.658916
s13,b3,native,READ,2.115011,0.581026,2.696037
s13,b3,native,READ,1.167059,0.451088,1.618147
s13,b3,native,READ,2.099037,0.550032,2.649069
s13,b3,native,READ,2.418041,0.537872,2.955914
s13,b3,native,READ,3.910065,0.521898,4.431963
s13,b3,native,READ,3.983974,0.566006,4.54998
s13,b3,native,READ,3.889084,0.555038,4.444122
s13,b3,native,READ,4.012108,0.567913,4.580021
s13,b3,native,READ,4.005909,0.542164,4.548073
s13,b3,native,SELECT,2.636909,1.539946,4.176855
s13,b3,native,OPERATE,5.047083,1.48797,6.535053
s13,b3,native,READ,3.062963,0.519991,3.582954
s13,b3,native,READ,1.083136,0.566006,1.649141
s13,b3,native,READ,1.102924,0.564098,1.667023
s13,b3,native,READ,1.065016,1.572132,2.637148
s13,b3,native,READ,1.094103,0.555038,1.649141
s13,b3,native,READ,2.117872,0.555038,2.672911
s13,b3,native,READ,1.085043,0.560045,1.645088
s13,b3,native,READ,2.130985,0.541925,2.672911
s13,b3,native,READ,1.092196,0.556946,1.649141
s13,b3,native,SELECT,1.100063,0.499964,1.600027
s13,b3,native,OPERATE,1.884937,1.312017,3.196955
s13,b3,native,READ,2.656937,0.52309,3.180027
s13,b3,native,READ,4.045963,0.558853,4.604816
s13,b3,native,READ,3.846884,0.553131,4.400015
s13,b3,native,READ,4.074812,0.546217,4.621029
s13,b3,native,READ,3.826141,0.558853,4.384995
s13,b3,native,READ,3.871918,0.561953,4.43387
s13,b3,native,READ,2.512932,2.027035,4.539967
s13,b3,native,READ,3.866911,0.555992,4.422903
s13,b3,native,READ,4.036188,0.556946,4.593134
s13,b3,native,READ,3.989935,0.551224,4.541159
s13,b3,native,SELECT,7.947922,0.529051,8.476973
s13,b3,native,OPERATE,5.188942,0.511885,5.700827
s13,b3,native,READ,1.249075,1.562834,2.811909
s13,b3,native,READ,1.070976,0.514984,1.58596
s13,b3,native,READ,2.125025,0.567913,2.692938
s13,b3,native,READ,1.147985,0.50211,1.650095
s13,b3,native,READ,2.926111,0.552893,3.479004
s13,b3,native,READ,7.614136,0.555038,8.169174
s13,b3,native,READ,1.137972,0.560999,1.698971
s13,b3,native,READ,2.162933,0.563145,2.726078
s13,b3,native,READ,1.153946,0.525951,1.679897
s13,b3,native,READ,1.318216,0.494957,1.813173
s13,b3,native,READ,1.101971,1.57094,2.672911
s13,b3,native,READ,1.150131,0.56386,1.713991
s13,b3,native,READ,2.07901,0.536919,2.615929
s13,b3,native,SELECT,5.439997,0.597954,6.037951
s13,b3,native,OPERATE,4.787207,1.568794,6.356001
s13,b3,native,READ,3.154993,0.544071,3.699064
s13,b3,native,READ,4.04191,0.60606,4.64797
s13,b3,native,READ,12.298107,0.519037,12.817144
s13,b3,native,READ,4.952908,0.459909,5.412817
s13,b3,native,READ,3.862858,0.48995,4.352808
s13,b3,native,READ,3.886938,0.570059,4.456997
s13,b3,native,SELECT,1.170874,3.651142,4.822016
s13,b3,native,OPERATE,2.987862,0.485182,3.473043
s13,b3,native,READ,1.117945,0.530005,1.647949
s13,b3,native,READ,2.113104,0.560999,2.674103
s13,b3,native,READ,1.106024,0.547886,1.65391
s13,b3,native,READ,2.118826,0.558138,2.676964
s13,b3,native,READ,1.101017,0.562906,1.663923
s13,b3,native,READ,1.147032,0.568151,1.715183
s13,b3,native,SELECT,1.051903,1.569033,2.620935
s13,b3,native,OPERATE,3.046036,0.442982,3.489017
s13,b3,native,READ,1.158953,0.564098,1.723051
s13,b3,native,READ,2.312899,0.564098,2.876997
s13,b3,native,READ,1.121998,0.539064,1.661062
s13,b3,native,READ,2.070904,0.539064,2.609968
s13,b3,native,READ,1.111031,0.545025,1.656055
s13,b3,native,READ,3.959179,0.557899,4.517078
s13,b3,native,READ,4.090071,0.564814,4.654884
s13,b3,native,READ,3.746986,0.565052,4.312038
s13,b3,native,READ,3.926039,0.564814,4.490852
s13,b3,native,READ,4.091024,0.566959,4.657984
s13,b3,native,READ,3.993988,0.576019,4.570007
s13,b4,obfuscated,READ,4.014969,20.479918,24.494886
s13,b4,obfuscated,READ,3.998995,20.539999,24.538994
s13,b4,obfuscated,READ,4.004002,21.404982,25.408983
s13,b4,obfuscated,READ,3.998995,21.65699,25.655985
s13,b4,obfuscated,READ,4.001141,21.039009,25.04015
s13,b4,obfuscated,READ,3.998041,21.408081,25.406122
s13,b4,obfuscated,READ,4.006863,21.241188,25.248051
s13,b4,obfuscated,SELECT,3.998995,21.18206,25.181055
s13,b4,obfuscated,OPERATE,3.994942,25.962114,29.957056
s13,b4,obfuscated,READ,4.003048,20.576954,24.580002
s13,b4,obfuscated,READ,4.027128,20.901918,24.929047
s13,b4,obfuscated,READ,3.998995,21.271944,25.270939
s13,b4,obfuscated,READ,3.982067,21.425962,25.40803
s13,b4,obfuscated,READ,4.005194,21.273851,25.279045
s13,b4,obfuscated,READ,3.993988,21.371126,25.365114
s13,b4,obfuscated,READ,3.998995,21.283865,25.28286
s13,b4,obfuscated,SELECT,3.998041,21.262884,25.260925
s13,b4,obfuscated,OPERATE,3.998995,20.642042,24.641037
s13,b4,obfuscated,READ,3.998041,21.229029,25.22707
s13,b4,obfuscated,READ,3.993034,21.458864,25.451899
s13,b4,obfuscated,READ,3.998995,21.277905,25.276899
s13,b4,obfuscated,READ,4.002094,21.351814,25.353909
s13,b4,obfuscated,READ,3.993988,21.297216,25.291204
s13,b4,obfuscated,READ,4.006147,21.371841,25.377989
s13,b4,obfuscated,READ,4.003048,21.275997,25.279045
s13,b4,obfuscated,READ,3.998995,21.44599,25.444984
s13,b4,obfuscated,READ,4.000902,21.229029,25.229931
s13,b4,obfuscated,READ,3.996134,21.333933,25.330067
s13,b4,obfuscated,READ,3.999233,21.307945,25.307178
s13,b4,obfuscated,SELECT,3.998995,22.075891,26.074886
s13,b4,obfuscated,OPERATE,3.953934,20.544052,24.497986
s13,b4,obfuscated,READ,3.998041,20.677805,24.675846
s13,b4,obfuscated,READ,3.998995,21.408081,25.407076
s13,b4,obfuscated,READ,3.998995,21.299124,25.298119
s13,b4,obfuscated,READ,3.968954,23.782969,27.751923
s13,b4,obfuscated,READ,4.004955,20.525932,24.530888
s13,b4,obfuscated,READ,4.000187,20.562887,24.563074
s13,b4,obfuscated,READ,4.004002,20.547867,24.551868
s13,b4,obfuscated,READ,4.001856,21.291971,25.293827
s13,b4,obfuscated,SELECT,4.001141,21.307945,25.309086
s13,b4,obfuscated,OPERATE,3.996849,20.565987,24.562836
s13,b4,obfuscated,READ,3.999949,21.253109,25.253057
s13,b4,obfuscated,READ,3.997087,21.332979,25.330067
s13,b4,obfuscated,READ,4.004002,21.376848,25.38085
s13,b4,obfuscated,READ,3.998995,21.311045,25.31004
s13,b4,obfuscated,READ,3.995895,21.396875,25.392771
s13,b4,obfuscated,READ,3.996849,21.377087,25.373936
s13,b4,obfuscated,READ,3.993988,21.245003,25.238991
s13,b4,obfuscated,READ,3.999949,21.306038,25.305986
s13,b4,obfuscated,READ,4.002094,21.384001,25.386095
s13,b4,obfuscated,SELECT,3.999949,21.166086,25.166035
s13,b4,obfuscated,OPERATE,4.004002,20.687103,24.691105
s13,b4,obfuscated,READ,4.001856,21.202087,25.203943
s13,b4,obfuscated,READ,3.997087,21.306038,25.303125
s13,b4,obfuscated,READ,4.003048,21.368027,25.371075
s13,b4,obfuscated,READ,4.004002,21.306038,25.31004
s13,b4,obfuscated,READ,3.996849,21.377087,25.373936
s13,b4,obfuscated,READ,4.007816,21.296024,25.303841
s13,b4,obfuscated,READ,3.994942,21.380901,25.375843
s13,b4,obfuscated,READ,4.000187,21.267891,25.268078
s13,b4,obfuscated,SELECT,4.024029,21.233082,25.257111
s13,b4,obfuscated,OPERATE,4.001141,20.658016,24.659157
s13,b4,obfuscated,READ,3.993988,21.230936,25.224924
s13,b4,obfuscated,READ,4.001141,21.387815,25.388956
s13,b4,obfuscated,READ,3.995895,21.377087,25.372982
s13,b4,obfuscated,READ,4.006863,21.341085,25.347948
s13,b4,obfuscated,READ,3.999949,21.281958,25.281906
s13,b4,obfuscated,READ,4.002094,21.373987,25.376081
s13,b4,obfuscated,READ,3.998041,21.273851,25.271893
s13,b4,obfuscated,READ,3.998995,21.376133,25.375128
s13,b4,obfuscated,READ,4.003048,21.394968,25.398016
s13,b4,obfuscated,READ,4.003048,21.342993,25.346041
s13,b4,obfuscated,READ,4.000187,23.937941,27.938128
s13,b4,obfuscated,READ,4.003048,20.565987,24.569035
s13,b4,obfuscated,SELECT,4.004002,20.528078,24.53208
s13,b4,obfuscated,OPERATE,3.993988,20.547867,24.541855
s13,b4,obfuscated,READ,4.002094,20.570993,24.573088
s13,b4,obfuscated,READ,3.995895,25.11096,29.106855
s13,b4,obfuscated,READ,3.999949,21.440983,25.440931
s13,b4,obfuscated,READ,3.999949,21.233082,25.23303
s13,b4,obfuscated,READ,4.003048,21.297932,25.30098
s13,b4,obfuscated,READ,3.931999,21.370173,25.302172
s13,b4,obfuscated,READ,3.998995,21.37208,25.371075
s13,b4,obfuscated,READ,3.994942,21.363974,25.358915
s13,b4,obfuscated,READ,3.993034,21.355152,25.348186
s13,b4,obfuscated,READ,3.998995,21.326065,25.32506
s13,b4,obfuscated,SELECT,4.005194,21.190882,25.196075
s13,b4,obfuscated,OPERATE,4.000187,20.665884,24.666071
s13,b4,obfuscated,READ,4.009962,21.313906,25.323868
s13,b4,obfuscated,READ,4.005909,21.292925,25.298834
s13,b4,obfuscated,READ,3.996849,21.370173,25.367022
s13,b4,obfuscated,READ,3.998995,21.311998,25.310993
s13,b4,obfuscated,READ,3.994942,21.384001,25.378942
s13,b4,obfuscated,READ,4.014015,21.268129,25.282145
s13,b4,obfuscated,SELECT,4.003048,21.281004,25.284052
s13,b4,obfuscated,OPERATE,3.999949,20.644188,24.644136
s13,b4,obfuscated,READ,4.003048,21.245956,25.249004
s13,b4,obfuscated,READ,3.993988,21.358013,25.352001
s13,b4,obfuscated,READ,3.996134,21.354914,25.351048
s13,b4,obfuscated,READ,3.998995,21.327019,25.326014
s13,b4,obfuscated,READ,4.002094,21.306992,25.309086
s13,b4,obfuscated,READ,3.996849,21.392107,25.388956
s13,b4,obfuscated,READ,4.008055,21.27099,25.279045
s13,b4,obfuscated,READ,3.998041,21.384001,25.382042
s13,b4,obfuscated,READ,3.996134,21.223783,25.219917
s13,b4,obfuscated,READ,4.024982,21.308184,25.333166
s13,b4,obfuscated,READ,4.000187,21.309853,25.31004
s13,b4,obfuscated,READ,3.997803,21.393061,25.390863
s13,b4,obfuscated,SELECT,3.996134,21.198034,25.194168
s13,b4,obfuscated,OPERATE,4.004002,20.633936,24.637938
s13,b4,obfuscated,READ,3.992081,21.353006,25.345087
s13,b4,obfuscated,READ,3.999949,21.317959,25.317907
s13,b4,obfuscated,READ,3.998995,21.368027,25.367022
s13,b4,obfuscated,READ,3.991842,21.282196,25.274038
s13,b4,obfuscated,READ,4.024982,21.332979,25.357962
s13,b4,obfuscated,READ,3.992796,21.755219,25.748014
s13,b4,obfuscated,SELECT,3.997087,20.802975,24.800062
s13,b4,obfuscated,OPERATE,3.996134,20.65587,24.652004
s13,b4,obfuscated,READ,3.999949,21.25597,25.255919
s13,b4,obfuscated,READ,4.001856,21.362066,25.363922
s13,b4,obfuscated,READ,3.998995,23.381948,27.380943
s13,b4,obfuscated,READ,4.000187,20.576954,24.577141
s13,b4,obfuscated,READ,4.002094,20.573854,24.575949
s13,b4,obfuscated,READ,3.998995,21.039963,25.038958
s13,b4,obfuscated,READ,4.004955,21.092176,25.097132
s13,b4,obfuscated,READ,3.994942,21.353006,25.347948
s13,b4,obfuscated,SELECT,3.998995,21.166086,25.165081
s13,b4,obfuscated,OPERATE,4.002094,20.64085,24.642944
s13,b4,obfuscated,READ,3.997087,21.316051,25.313139
s13,b4,obfuscated,READ,4.005909,21.302938,25.308847
s13,b4,obfuscated,READ,4.007101,21.468878,25.475979
s13,b4,obfuscated,READ,4.003048,21.156073,25.159121
s13,b4,obfuscated,READ,4.002094,21.429062,25.431156
s13,b4,obfuscated,READ,3.993988,21.260977,25.254965
s13,b4,obfuscated,READ,3.997087,21.391869,25.388956
s13,b4,obfuscated,READ,3.998041,21.292925,25.290966
s13,b4,obfuscated,READ,3.994226,21.412849,25.407076
s13,b4,obfuscated,READ,3.993988,21.24691,25.240898
s13,b4,obfuscated,READ,4.006863,21.363974,25.370836
s13,b4,obfuscated,READ,3.998041,21.342039,25.34008
s13,b4,obfuscated,READ,4.001141,21.342993,25.344133
s13,b4,obfuscated,READ,3.998995,21.28005,25.279045
s13,b4,obfuscated,READ,4.002094,21.409035,25.411129
s13,b4,obfuscated,READ,3.998995,21.326065,25.32506
s13,b4,obfuscated,READ,3.997803,21.361113,25.358915
s13,b4,obfuscated,READ,4.008055,21.286964,25.295019
s13,b4,obfuscated,READ,3.992081,21.358967,25.351048
s13,b4,obfuscated,READ,3.999949,21.295071,25.295019
s13,b4,obfuscated,SELECT,4.004955,21.343946,25.348902
s13,b4,obfuscated,OPERATE,4.006147,20.568848,24.574995
s13,b4,obfuscated,READ,3.929853,21.235943,25.165796
s13,b4,obfuscated,READ,4.000902,21.437883,25.438786
s13,b4,obfuscated,READ,4.007101,21.263838,25.270939
