capture_id,ts,device,ack_mode,flow,transaction_id,direction,tcp_kind,dnp3_fc,role,response_to,is_read_request,is_read_response,is_direct_operate,is_direct_operate_response,is_select,is_select_confirm,is_operate,is_operate_confirm,is_app_confirm,is_response,response_fragment_index,app_fir,app_fin,app_con,wire_size,tcp_payload_size
AB1400.pcap,1561425648.285121,AB1400,combined,10.0.0.3:43017,292,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425648.302554,AB1400,combined,10.0.0.3:43017,292,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425648.302585,AB1400,combined,10.0.0.3:43017,292,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425649.285272,AB1400,combined,10.0.0.3:43017,293,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425649.302732,AB1400,combined,10.0.0.3:43017,293,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425649.302767,AB1400,combined,10.0.0.3:43017,293,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425650.285477,AB1400,combined,10.0.0.3:43017,294,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425650.301033,AB1400,combined,10.0.0.3:43017,294,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425650.301062,AB1400,combined,10.0.0.3:43017,294,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425651.285653,AB1400,combined,10.0.0.3:43017,295,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425651.301257,AB1400,combined,10.0.0.3:43017,295,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425651.301289,AB1400,combined,10.0.0.3:43017,295,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425652.285829,AB1400,combined,10.0.0.3:43017,296,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425652.301882,AB1400,combined,10.0.0.3:43017,296,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425652.301913,AB1400,combined,10.0.0.3:43017,296,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425653.286003,AB1400,combined,10.0.0.3:43017,297,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425653.30256,AB1400,combined,10.0.0.3:43017,297,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425653.302592,AB1400,combined,10.0.0.3:43017,297,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425654.286152,AB1400,combined,10.0.0.3:43017,298,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425654.30271,AB1400,combined,10.0.0.3:43017,298,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425654.302741,AB1400,combined,10.0.0.3:43017,298,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425655.286256,AB1400,combined,10.0.0.3:43017,299,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425655.303807,AB1400,combined,10.0.0.3:43017,299,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425655.303839,AB1400,combined,10.0.0.3:43017,299,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425656.28644,AB1400,combined,10.0.0.3:43017,300,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425656.308028,AB1400,combined,10.0.0.3:43017,300,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425656.308063,AB1400,combined,10.0.0.3:43017,300,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425657.286578,AB1400,combined,10.0.0.3:43017,301,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425657.303261,AB1400,combined,10.0.0.3:43017,301,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425657.30329,AB1400,combined,10.0.0.3:43017,301,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425658.28676,AB1400,combined,10.0.0.3:43017,302,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425658.303188,AB1400,combined,10.0.0.3:43017,302,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425658.303219,AB1400,combined,10.0.0.3:43017,302,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425659.286913,AB1400,combined,10.0.0.3:43017,303,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425659.304358,AB1400,combined,10.0.0.3:43017,303,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425659.304392,AB1400,combined,10.0.0.3:43017,303,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425660.287023,AB1400,combined,10.0.0.3:43017,304,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425660.304537,AB1400,combined,10.0.0.3:43017,304,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425660.304575,AB1400,combined,10.0.0.3:43017,304,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425661.287157,AB1400,combined,10.0.0.3:43017,305,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425661.303741,AB1400,combined,10.0.0.3:43017,305,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425661.303773,AB1400,combined,10.0.0.3:43017,305,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425662.287259,AB1400,combined,10.0.0.3:43017,306,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425662.30394,AB1400,combined,10.0.0.3:43017,306,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425662.30397,AB1400,combined,10.0.0.3:43017,306,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425663.287437,AB1400,combined,10.0.0.3:43017,307,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425663.302966,AB1400,combined,10.0.0.3:43017,307,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425663.303,AB1400,combined,10.0.0.3:43017,307,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425664.287602,AB1400,combined,10.0.0.3:43017,308,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425664.303118,AB1400,combined,10.0.0.3:43017,308,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425664.303148,AB1400,combined,10.0.0.3:43017,308,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425665.287774,AB1400,combined,10.0.0.3:43017,309,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425665.304418,AB1400,combined,10.0.0.3:43017,309,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425665.304449,AB1400,combined,10.0.0.3:43017,309,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425666.287933,AB1400,combined,10.0.0.3:43017,310,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425666.304542,AB1400,combined,10.0.0.3:43017,310,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425666.304575,AB1400,combined,10.0.0.3:43017,310,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425667.28809,AB1400,combined,10.0.0.3:43017,311,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425667.304659,AB1400,combined,10.0.0.3:43017,311,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425667.304693,AB1400,combined,10.0.0.3:43017,311,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425668.288278,AB1400,combined,10.0.0.3:43017,312,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425668.305692,AB1400,combined,10.0.0.3:43017,312,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425668.305724,AB1400,combined,10.0.0.3:43017,312,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425669.288452,AB1400,combined,10.0.0.3:43017,313,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425669.304871,AB1400,combined,10.0.0.3:43017,313,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425669.304903,AB1400,combined,10.0.0.3:43017,313,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425670.288629,AB1400,combined,10.0.0.3:43017,314,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425670.305221,AB1400,combined,10.0.0.3:43017,314,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425670.305251,AB1400,combined,10.0.0.3:43017,314,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425671.288801,AB1400,combined,10.0.0.3:43017,315,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425671.30592,AB1400,combined,10.0.0.3:43017,315,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425671.305953,AB1400,combined,10.0.0.3:43017,315,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425672.288979,AB1400,combined,10.0.0.3:43017,316,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425672.306545,AB1400,combined,10.0.0.3:43017,316,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425672.306577,AB1400,combined,10.0.0.3:43017,316,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425673.289146,AB1400,combined,10.0.0.3:43017,317,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425673.305722,AB1400,combined,10.0.0.3:43017,317,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425673.305753,AB1400,combined,10.0.0.3:43017,317,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425674.289325,AB1400,combined,10.0.0.3:43017,318,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425674.305847,AB1400,combined,10.0.0.3:43017,318,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425674.305877,AB1400,combined,10.0.0.3:43017,318,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425675.289494,AB1400,combined,10.0.0.3:43017,319,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425675.306022,AB1400,combined,10.0.0.3:43017,319,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425675.306053,AB1400,combined,10.0.0.3:43017,319,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425676.289679,AB1400,combined,10.0.0.3:43017,320,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425676.305699,AB1400,combined,10.0.0.3:43017,320,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425676.305728,AB1400,combined,10.0.0.3:43017,320,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425677.289851,AB1400,combined,10.0.0.3:43017,321,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425677.306353,AB1400,combined,10.0.0.3:43017,321,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425677.306387,AB1400,combined,10.0.0.3:43017,321,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425678.290017,AB1400,combined,10.0.0.3:43017,322,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425678.306527,AB1400,combined,10.0.0.3:43017,322,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425678.306559,AB1400,combined,10.0.0.3:43017,322,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425679.290125,AB1400,combined,10.0.0.3:43017,323,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425679.307474,AB1400,combined,10.0.0.3:43017,323,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425679.307509,AB1400,combined,10.0.0.3:43017,323,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425680.290315,AB1400,combined,10.0.0.3:43017,324,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425680.306652,AB1400,combined,10.0.0.3:43017,324,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425680.306683,AB1400,combined,10.0.0.3:43017,324,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425681.290462,AB1400,combined,10.0.0.3:43017,325,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425681.30608,AB1400,combined,10.0.0.3:43017,325,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425681.306113,AB1400,combined,10.0.0.3:43017,325,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425682.290627,AB1400,combined,10.0.0.3:43017,326,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425682.306356,AB1400,combined,10.0.0.3:43017,326,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425682.306385,AB1400,combined,10.0.0.3:43017,326,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425683.290785,AB1400,combined,10.0.0.3:43017,327,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425683.307306,AB1400,combined,10.0.0.3:43017,327,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425683.307333,AB1400,combined,10.0.0.3:43017,327,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425684.290985,AB1400,combined,10.0.0.3:43017,328,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425684.308453,AB1400,combined,10.0.0.3:43017,328,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425684.308484,AB1400,combined,10.0.0.3:43017,328,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425685.291134,AB1400,combined,10.0.0.3:43017,329,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425685.309629,AB1400,combined,10.0.0.3:43017,329,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425685.309662,AB1400,combined,10.0.0.3:43017,329,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425686.291292,AB1400,combined,10.0.0.3:43017,330,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425686.307908,AB1400,combined,10.0.0.3:43017,330,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425686.307942,AB1400,combined,10.0.0.3:43017,330,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425687.291437,AB1400,combined,10.0.0.3:43017,331,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425687.308983,AB1400,combined,10.0.0.3:43017,331,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425687.309017,AB1400,combined,10.0.0.3:43017,331,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425688.291594,AB1400,combined,10.0.0.3:43017,332,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425688.308109,AB1400,combined,10.0.0.3:43017,332,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425688.308138,AB1400,combined,10.0.0.3:43017,332,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425689.291751,AB1400,combined,10.0.0.3:43017,333,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425689.309233,AB1400,combined,10.0.0.3:43017,333,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425689.309267,AB1400,combined,10.0.0.3:43017,333,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425690.29185,AB1400,combined,10.0.0.3:43017,334,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425690.309409,AB1400,combined,10.0.0.3:43017,334,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425690.309441,AB1400,combined,10.0.0.3:43017,334,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425691.292051,AB1400,combined,10.0.0.3:43017,335,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425691.308562,AB1400,combined,10.0.0.3:43017,335,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425691.308595,AB1400,combined,10.0.0.3:43017,335,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
AB1400.pcap,1561425692.292219,AB1400,combined,10.0.0.3:43017,336,master_to_outstation,data,DIRECT_OPERATE,DIRECT_OPERATE_REQUEST,,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,101,35
AB1400.pcap,1561425692.308661,AB1400,combined,10.0.0.3:43017,336,outstation_to_master,data,RESPONSE,RESPONSE,DIRECT_OPERATE,0,0,0,1,0,0,0,0,0,1,0,1,1,0,103,37
AB1400.pcap,1561425692.308692,AB1400,combined,10.0.0.3:43017,336,master_to_outstation,ack_only,none,ACK,,0,0,0,0,0,0,0,0,0,0,-1,,,,66,0
