pcap,device_label,outstation_ip,classification,flow_id,stream,master,outstation,req_frame,req_size,req_func,first_rev_frame,first_rev_is_pure_ack,resp_frame,resp_size,resp_func,resp_flags,resp_seq,resp_ack,req_to_ack_ms,req_to_resp_ms,ack_to_resp_ms,retransmission,duplicate_ack,reset,out_of_order,note
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15664,35,5,15665,True,15666,37,129,0x0018,178839,111074,3.4668,15.424,11.9572,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15668,35,5,15669,True,15670,37,129,0x0018,178876,111109,3.4971,15.429,11.9319,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15672,35,5,15673,True,15674,37,129,0x0018,178913,111144,3.5028,15.5349,12.032,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15676,35,5,15677,True,15678,37,129,0x0018,178950,111179,3.6399,15.671,12.0311,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15680,35,5,15681,True,15682,37,129,0x0018,178987,111214,3.7019,19.428,15.7261,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15684,35,5,15685,True,15686,37,129,0x0018,179024,111249,3.443,15.4018,11.9588,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15688,35,5,15689,True,15690,37,129,0x0018,179061,111284,3.536,15.3692,11.8332,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15692,35,5,15693,True,15694,37,129,0x0018,179098,111319,3.566,15.5721,12.006,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15696,35,5,15697,True,15698,37,129,0x0018,179135,111354,3.583,15.8398,12.2569,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15700,35,5,15701,True,15702,37,129,0x0018,179172,111389,3.9051,15.79,11.8849,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15704,35,5,15705,True,15706,37,129,0x0018,179209,111424,3.9499,15.856,11.9061,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15708,35,5,15709,True,15710,37,129,0x0018,179246,111459,4.107,15.939,11.832,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15712,35,5,15713,True,15714,37,129,0x0018,179283,111494,4.256,15.9152,11.6591,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15716,35,5,15717,True,15718,37,129,0x0018,179320,111529,4.379,16.3591,11.9801,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15720,35,5,15721,True,15722,37,129,0x0018,179357,111564,4.5199,16.5,11.9801,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15724,35,5,15725,True,15726,37,129,0x0018,179394,111599,4.6489,16.7069,12.058,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15728,35,5,15729,True,15730,37,129,0x0018,179431,111634,3.4611,15.7931,12.332,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15732,35,5,15733,True,15734,37,129,0x0018,179468,111669,3.6361,16.1951,12.5589,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15736,35,5,15737,True,15738,37,129,0x0018,179505,111704,3.4151,15.723,12.3079,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15740,35,5,15741,True,15742,37,129,0x0018,179542,111739,3.674,16.33,12.656,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15744,35,5,15745,True,15746,37,129,0x0018,179579,111774,3.4039,15.909,12.5051,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15748,35,5,15749,True,15750,37,129,0x0018,179616,111809,3.6452,16.151,12.5058,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15752,35,5,15753,True,15754,37,129,0x0018,179653,111844,3.5191,16.2251,12.706,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15756,35,5,15757,True,15758,37,129,0x0018,179690,111879,3.4659,15.8479,12.382,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15760,35,5,15761,True,15762,37,129,0x0018,179727,111914,3.4239,15.604,12.1801,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15764,35,5,15765,True,15766,37,129,0x0018,179764,111949,6.3081,18.224,11.9159,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15768,35,5,15769,True,15770,37,129,0x0018,179801,111984,3.582,15.4619,11.8799,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15772,35,5,15773,True,15774,37,129,0x0018,179838,112019,3.3982,15.2972,11.899,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15776,35,5,15777,True,15778,37,129,0x0018,179875,112054,4.0901,15.5699,11.4799,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15780,35,5,15781,True,15782,37,129,0x0018,179912,112089,3.406,15.1892,11.7831,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15784,35,5,15785,True,15786,37,129,0x0018,179949,112124,3.413,19.1119,15.6989,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15788,35,5,15789,True,15790,37,129,0x0018,179986,112159,3.515,15.25,11.735,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15792,35,5,15793,True,15794,37,129,0x0018,180023,112194,3.423,15.378,11.955,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15796,35,5,15797,True,15798,37,129,0x0018,180060,112229,4.421,15.6531,11.2321,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15800,35,5,15801,True,15802,37,129,0x0018,180097,112264,3.8798,15.8589,11.9791,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15804,35,5,15805,True,15806,37,129,0x0018,180134,112299,3.963,15.6701,11.7071,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15808,35,5,15809,True,15810,37,129,0x0018,180171,112334,4.045,16.0229,11.9779,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15812,35,5,15813,True,15814,37,129,0x0018,180208,112369,4.1211,15.8031,11.682,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15816,35,5,15817,True,15818,37,129,0x0018,180245,112404,4.456,16.161,11.7049,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15820,35,5,15821,True,15822,37,129,0x0018,180282,112439,4.6148,16.5999,11.9851,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15824,35,5,15825,True,15826,37,129,0x0018,180319,112474,4.6,16.433,11.833,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15828,35,5,15829,True,15830,37,129,0x0018,180356,112509,4.626,16.4618,11.8358,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15832,35,5,15833,True,15834,37,129,0x0018,180393,112544,3.6371,16.3441,12.707,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15836,35,5,15837,True,15838,37,129,0x0018,180430,112579,3.6552,16.2342,12.579,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15840,35,5,15841,True,15842,37,129,0x0018,180467,112614,7.1888,19.8379,12.6491,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15844,35,5,15845,True,15846,37,129,0x0018,180504,112649,3.541,16.222,12.681,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15848,35,5,15849,True,15850,37,129,0x0018,180541,112684,3.3751,16.0551,12.6801,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15852,35,5,15853,True,15854,37,129,0x0018,180578,112719,3.5639,15.8699,12.306,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15856,35,5,15857,True,15858,37,129,0x0018,180615,112754,3.854,16.0611,12.207,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15860,35,5,15861,True,15862,37,129,0x0018,180652,112789,3.6891,16.221,12.532,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15864,35,5,15865,True,15866,37,129,0x0018,180689,112824,3.536,15.4841,11.9481,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15868,35,5,15869,True,15870,37,129,0x0018,180726,112859,3.397,15.2791,11.8821,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15872,35,5,15873,True,15874,37,129,0x0018,180763,112894,3.413,18.384,14.971,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15876,35,5,15877,True,15878,37,129,0x0018,180800,112929,3.6371,16.0689,12.4319,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15880,35,5,15881,True,15882,37,129,0x0018,180837,112964,3.485,15.316,11.831,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15884,35,5,15885,True,15886,37,129,0x0018,180874,112999,3.4702,15.125,11.6549,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15888,35,5,15889,True,15890,37,129,0x0018,180911,113034,3.6721,15.547,11.8749,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15892,35,5,15893,True,15894,37,129,0x0018,180948,113069,3.679,15.6131,11.934,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15896,35,5,15897,True,15898,37,129,0x0018,180985,113104,3.767,15.3251,11.5581,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15900,35,5,15901,True,15902,37,129,0x0018,181022,113139,3.674,15.5549,11.8809,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15904,35,5,15905,True,15906,37,129,0x0018,181059,113174,3.607,15.2891,11.682,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15908,35,5,15909,True,15910,37,129,0x0018,181096,113209,3.6831,15.6431,11.96,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15912,35,5,15913,True,15914,37,129,0x0018,181133,113244,3.9349,16.917,12.9821,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15916,35,5,15917,True,15918,37,129,0x0018,181170,113279,4.3468,19.9239,15.5771,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15920,35,5,15921,True,15922,37,129,0x0018,181207,113314,4.159,16.0341,11.8752,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15924,35,5,15925,True,15926,37,129,0x0018,181244,113349,4.3828,16.1889,11.806,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15928,35,5,15929,True,15930,37,129,0x0018,181281,113384,4.3149,16.022,11.7071,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15932,35,5,15933,True,15934,37,129,0x0018,181318,113419,4.6148,16.3009,11.6861,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15936,35,5,15937,True,15938,37,129,0x0018,181355,113454,3.5889,16.367,12.778,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15940,35,5,15941,True,15942,37,129,0x0018,181392,113489,3.2179,15.9218,12.7039,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15944,35,5,15945,True,15946,37,129,0x0018,181429,113524,3.5491,16.2251,12.676,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15948,35,5,15949,True,15950,37,129,0x0018,181466,113559,3.468,16.2508,12.7828,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15952,35,5,15953,True,15954,37,129,0x0018,181503,113594,3.181,15.8839,12.7029,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15956,35,5,15957,True,15958,37,129,0x0018,181540,113629,3.5861,21.208,17.622,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15960,35,5,15961,True,15962,37,129,0x0018,181577,113664,3.6452,16.077,12.4319,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15964,35,5,15965,True,15966,37,129,0x0018,181614,113699,3.4349,16.3169,12.882,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15968,35,5,15969,True,15970,37,129,0x0018,181651,113734,3.4542,15.861,12.4068,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15972,35,5,15973,True,15974,37,129,0x0018,181688,113769,3.7992,16.031,12.2318,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15976,35,5,15977,True,15978,37,129,0x0018,181725,113804,3.4142,19.8131,16.3989,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15980,35,5,15981,True,15982,37,129,0x0018,181762,113839,3.5608,15.497,11.9362,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15984,35,5,15985,True,15986,37,129,0x0018,181799,113874,3.4678,18.9998,15.532,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15988,35,5,15989,True,15990,37,129,0x0018,181836,113909,3.5639,15.522,11.9581,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15992,35,5,15993,True,15994,37,129,0x0018,181873,113944,3.576,15.5809,12.0049,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.1,SEPARATE_ACK_RESPONSE,10.0.0.3:50631<->10.0.0.1:20000#s0,0,10.0.0.3:50631,10.0.0.1:20000,15996,35,5,15997,True,15998,37,129,0x0018,181910,113979,3.4602,15.3432,11.883,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.2,SEPARATE_ACK_RESPONSE,10.0.0.3:39243<->10.0.0.2:20000#s1,1,10.0.0.3:39243,10.0.0.2:20000,16007,22,1,16008,True,16009,54,129,0x0018,1,23,3.073,18.496,15.4231,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.2,COMBINED_ACK_RESPONSE,10.0.0.3:39243<->10.0.0.2:20000#s1,1,10.0.0.3:39243,10.0.0.2:20000,16011,22,1,16012,False,16012,54,129,0x0018,55,45,24.971,24.971,0.0,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.2,COMBINED_ACK_RESPONSE,10.0.0.3:39243<->10.0.0.2:20000#s1,1,10.0.0.3:39243,10.0.0.2:20000,16014,22,1,16015,False,16015,54,129,0x0018,109,67,19.011,19.011,0.0,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.2,COMBINED_ACK_RESPONSE,10.0.0.3:39243<->10.0.0.2:20000#s1,1,10.0.0.3:39243,10.0.0.2:20000,16017,22,1,16018,False,16018,54,129,0x0018,163,89,22.9449,22.9449,0.0,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.2,COMBINED_ACK_RESPONSE,10.0.0.3:39243<->10.0.0.2:20000#s1,1,10.0.0.3:39243,10.0.0.2:20000,16020,22,1,16021,False,16021,54,129,0x0018,217,111,17.153,17.153,0.0,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.2,COMBINED_ACK_RESPONSE,10.0.0.3:39243<->10.0.0.2:20000#s1,1,10.0.0.3:39243,10.0.0.2:20000,16023,22,1,16024,False,16024,54,129,0x0018,271,133,17.756,17.756,0.0,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.2,COMBINED_ACK_RESPONSE,10.0.0.3:39243<->10.0.0.2:20000#s1,1,10.0.0.3:39243,10.0.0.2:20000,16026,22,1,16027,False,16027,54,129,0x0018,325,155,17.132,17.132,0.0,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.2,COMBINED_ACK_RESPONSE,10.0.0.3:39243<->10.0.0.2:20000#s1,1,10.0.0.3:39243,10.0.0.2:20000,16029,22,1,16030,False,16030,54,129,0x0018,379,177,17.674,17.674,0.0,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.2,COMBINED_ACK_RESPONSE,10.0.0.3:39243<->10.0.0.2:20000#s1,1,10.0.0.3:39243,10.0.0.2:20000,16032,22,1,16033,False,16033,54,129,0x0018,433,199,18.1448,18.1448,0.0,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.2,COMBINED_ACK_RESPONSE,10.0.0.3:39243<->10.0.0.2:20000#s1,1,10.0.0.3:39243,10.0.0.2:20000,16035,22,1,16036,False,16036,54,129,0x0018,487,221,18.7631,18.7631,0.0,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.2,COMBINED_ACK_RESPONSE,10.0.0.3:39243<->10.0.0.2:20000#s1,1,10.0.0.3:39243,10.0.0.2:20000,16038,22,1,16039,False,16039,54,129,0x0018,541,243,19.228,19.228,0.0,False,False,False,False,
SEL751L.pcap,SEL751,10.0.0.2,COMBINED_ACK_RESPONSE,10.0.0.3:39243<->10.0.0.2:20000#s1,1,10.0.0.3:39243,10.0.0.2:20000,16041,22,1,16042,False,16042,54,129,0x0018,595,265,18.05,18.05,0.0,False,False,False,False,
